chr	coord	gene_name	refseqID	rel_location	utr5_st	utr5_end	cds_st	cds_end	utr3_st	utr3_end	utr5_size	cds_size	utr3_size
chr1	229577651	NUP133	ENST00000537506.1	2	3529	3423	3422	0	-1	-8	106	3422	7
chr1	229600424	NUP133	ENST00000261396.3	1.7196773264189	2589	2498	2497	-973	-974	-1579	91	3470	605
chr1	229600424	NUP133	ENST00000537506.1	1.71574642126789	2556	2450	2449	-973	-974	-981	106	3422	7
chr1	229653857	ABCB10	ENST00000344517.4	2.04320601127113	2328	2286	2285	69	68	-1528	42	2216	1596
chr1	229730642	TAF5L	ENST00000258281.2	1.66214689265537	1337	1172	1171	-598	-599	-1774	165	1769	1175
chr1	229772171	URB2	ENST00000258243.2	1.39584699453552	1946	1811	1810	-2764	-2765	-3666	135	4574	901
chr1	229795074	URB2	ENST00000258243.2	2.03325942350333	4740	4605	4604	30	29	-872	135	4574	901
chr1	230415498	GALNT2	ENST00000366672.4	2.11027756939235	2081	2010	2009	294	293	-2372	71	1715	2665
chr1	230415498	GALNT2	ENST00000543760.1	2.81894150417827	2173	1896	1895	294	293	-65	277	1601	358
chr1	230829367	COG2	ENST00000366668.3	2.38709677419355	2481	2442	2441	228	227	-361	39	2213	588
chr1	230829367	COG2	ENST00000366669.4	2.38709677419355	2559	2445	2444	228	227	-361	114	2216	588
chr1	230829367	COG2	ENST00000534989.1	2.38775510204082	2602	2268	2267	228	227	-360	334	2039	587
chr1	230829367	COG2	ENST00000535166.1	2.98275862068966	2779	2097	2096	228	227	-4	682	1868	231
chr1	231155563	FAM89A	ENST00000366654.4	2.05082872928177	635	601	600	46	45	-859	34	554	904
chr1	231359920	C1orf131	ENST00000318906.2	2.75880281690141	2071	2043	2042	1293	1292	-411	28	749	1703
chr1	231359920	C1orf131	ENST00000366649.2	2.20348837209302	1012	987	986	105	104	-411	25	881	515
chr1	231359920	C1orf131	ENST00000366651.3	2.20348837209302	1020	984	983	105	104	-411	36	878	515
chr1	231468682	EXOC8	ENST00000360394.2	2.9287226534933	4896	4810	4809	2632	2631	-202	86	2177	2833
chr1	231468682	EXOC8	ENST00000366645.1	2.93499111900533	4916	4798	4797	2632	2631	-183	118	2165	2814
chr1	231471566	EXOC8	ENST00000360394.2	1.88429752066116	2012	1926	1925	-252	-253	-3086	86	2177	2833
chr1	231471566	EXOC8	ENST00000366645.1	1.88365650969529	2032	1914	1913	-252	-253	-3067	118	2165	2814
chr1	231471648	EXOC8	ENST00000360394.2	1.84664830119376	1930	1844	1843	-334	-335	-3168	86	2177	2833
chr1	231471648	EXOC8	ENST00000366645.1	1.84579870729455	1950	1832	1831	-334	-335	-3149	118	2165	2814
chr1	231471669	EXOC8	ENST00000360394.2	1.83700642791552	1909	1823	1822	-355	-356	-3189	86	2177	2833
chr1	231471669	EXOC8	ENST00000366645.1	1.83610341643583	1929	1811	1810	-355	-356	-3170	118	2165	2814
chr1	231472358	EXOC8	ENST00000360394.2	1.52066115702479	1220	1134	1133	-1044	-1045	-3878	86	2177	2833
chr1	231472358	EXOC8	ENST00000366645.1	1.51800554016621	1240	1122	1121	-1044	-1045	-3859	118	2165	2814
chr1	231472437	EXOC8	ENST00000360394.2	1.48438934802571	1141	1055	1054	-1123	-1124	-3957	86	2177	2833
chr1	231472437	EXOC8	ENST00000366645.1	1.48153277931671	1161	1043	1042	-1123	-1124	-3938	118	2165	2814
chr1	231489055	SPRTN	ENST00000295050.7	1.96462585034014	1753	1418	1417	-52	-53	-1714	335	1469	1661
chr1	231501535	EGLN1	ENST00000366641.3	2.23383458646617	5058	1903	1902	622	621	-2038	3155	1280	2659
chr1	231556790	EGLN1	ENST00000366641.3	1.65964090554254	4000	845	844	-436	-437	-3096	3155	1280	2659
chr1	231556805	EGLN1	ENST00000366641.3	1.64793130366901	3985	830	829	-451	-452	-3111	3155	1280	2659
chr1	233394799	PCNXL2	ENST00000258229.9	1.12613033988151	1043	809	808	-5605	-5606	-6474	234	6413	868
chr1	233518320	MLK4	ENST00000366622.1	1.90545203588682	1431	1312	1311	-137	-138	-2573	119	1448	2435
chr1	233518320	MLK4	ENST00000366624.3	1.95596271295403	3234	2974	2973	-137	-138	-2574	260	3110	2436
chr1	234519494	COA6	ENST00000366612.1	1.70833333333333	714	170	169	-70	-71	-298	544	239	227
chr1	234519494	COA6	ENST00000366613.1	1.81481481481481	343	308	307	-70	-71	-297	35	377	226
chr1	234519494	COA6	ENST00000366615.4	1.85042735042735	408	398	397	-70	-71	-301	10	467	230
chr1	234519598	COA6	ENST00000366612.1	2.14912280701754	818	274	273	34	33	-194	544	239	227
chr1	234519598	COA6	ENST00000366613.1	2.14977973568282	447	412	411	34	33	-193	35	377	226
chr1	234519598	COA6	ENST00000366615.4	2.14718614718615	512	502	501	34	33	-197	10	467	230
chr1	234519626	COA6	ENST00000366612.1	2.2719298245614	846	302	301	62	61	-166	544	239	227
chr1	234519626	COA6	ENST00000366613.1	2.27312775330396	475	440	439	62	61	-165	35	377	226
chr1	234519626	COA6	ENST00000366615.4	2.26839826839827	540	530	529	62	61	-169	10	467	230
chr1	234741209	IRF2BP2	ENST00000366609.3	2.5836820083682	3468	3438	3437	1674	1673	-1194	30	1763	2867
chr1	234741209	IRF2BP2	ENST00000366610.3	2.5836820083682	3420	3390	3389	1674	1673	-1194	30	1715	2867
chr1	234742883	IRF2BP2	ENST00000366609.3	2	1794	1764	1763	0	-1	-2868	30	1763	2867
chr1	234742883	IRF2BP2	ENST00000366610.3	2	1746	1716	1715	0	-1	-2868	30	1715	2867
chr1	234743163	IRF2BP2	ENST00000366609.3	1.84126984126984	1514	1484	1483	-280	-281	-3148	30	1763	2867
chr1	234743163	IRF2BP2	ENST00000366610.3	1.83682983682984	1466	1436	1435	-280	-281	-3148	30	1715	2867
chr1	234743253	IRF2BP2	ENST00000366609.3	1.79024943310658	1424	1394	1393	-370	-371	-3238	30	1763	2867
chr1	234743253	IRF2BP2	ENST00000366610.3	1.78438228438228	1376	1346	1345	-370	-371	-3238	30	1715	2867
chr1	234743413	IRF2BP2	ENST00000366609.3	1.69954648526077	1264	1234	1233	-530	-531	-3398	30	1763	2867
chr1	234743413	IRF2BP2	ENST00000366610.3	1.69114219114219	1216	1186	1185	-530	-531	-3398	30	1715	2867
chr1	234744351	IRF2BP2	ENST00000366609.3	1.50453514739229	920	890	889	-874	-875	-3742	30	1763	2867
chr1	234744351	IRF2BP2	ENST00000366610.3	1.51864801864802	920	890	889	-826	-827	-3694	30	1715	2867
chr1	234744972	IRF2BP2	ENST00000366609.3	1.15249433106576	299	269	268	-1495	-1496	-4363	30	1763	2867
chr1	234744972	IRF2BP2	ENST00000366610.3	1.15675990675991	299	269	268	-1447	-1448	-4315	30	1715	2867
chr1	234745149	IRF2BP2	ENST00000366609.3	1.05215419501134	122	92	91	-1672	-1673	-4540	30	1763	2867
chr1	234745149	IRF2BP2	ENST00000366610.3	1.05361305361305	122	92	91	-1624	-1625	-4492	30	1715	2867
chr1	235274038	TOMM20	ENST00000366607.4	2.49156891495601	1999	1779	1778	1341	1340	-1387	220	437	2727
chr1	235295133	RBM34	ENST00000366606.3	1.91784037558685	1217	1173	1172	-105	-106	-634	44	1277	528
chr1	235295133	RBM34	ENST00000408888.3	1.91879350348028	1418	1188	1187	-105	-106	-635	230	1292	529
chr1	235295144	RBM34	ENST00000366606.3	1.90923317683881	1206	1162	1161	-116	-117	-645	44	1277	528
chr1	235295144	RBM34	ENST00000408888.3	1.91028615622583	1407	1177	1176	-116	-117	-646	230	1292	529
chr1	235330372	ARID4B	ENST00000264183.3	2.90061349693252	5904	5407	5406	1468	1467	-162	497	3938	1629
chr1	235330372	ARID4B	ENST00000349213.3	2.90061349693252	5648	5149	5148	1468	1467	-162	499	3680	1629
chr1	235330372	ARID4B	ENST00000366603.2	2.90061349693252	5783	5407	5406	1468	1467	-162	376	3938	1629
chr1	235331554	ARID4B	ENST00000264183.3	2.17546012269939	4722	4225	4224	286	285	-1344	497	3938	1629
chr1	235331554	ARID4B	ENST00000349213.3	2.17546012269939	4466	3967	3966	286	285	-1344	499	3680	1629
chr1	235331554	ARID4B	ENST00000366603.2	2.17546012269939	4601	4225	4224	286	285	-1344	376	3938	1629
chr1	235331708	ARID4B	ENST00000264183.3	2.08098159509202	4568	4071	4070	132	131	-1498	497	3938	1629
chr1	235331708	ARID4B	ENST00000349213.3	2.08098159509202	4312	3813	3812	132	131	-1498	499	3680	1629
chr1	235331708	ARID4B	ENST00000366603.2	2.08098159509202	4447	4071	4070	132	131	-1498	376	3938	1629
chr1	235345435	ARID4B	ENST00000264183.3	1.71058644325971	3296	2799	2798	-1140	-1141	-2770	497	3938	1629
chr1	235345435	ARID4B	ENST00000349213.3	1.69030154849226	3040	2541	2540	-1140	-1141	-2770	499	3680	1629
chr1	235345435	ARID4B	ENST00000366603.2	1.71058644325971	3175	2799	2798	-1140	-1141	-2770	376	3938	1629
chr1	235345502	ARID4B	ENST00000264183.3	1.69357705001269	3229	2732	2731	-1207	-1208	-2837	497	3938	1629
chr1	235345502	ARID4B	ENST00000349213.3	1.67209997283347	2973	2474	2473	-1207	-1208	-2837	499	3680	1629
chr1	235345502	ARID4B	ENST00000366603.2	1.69357705001269	3108	2732	2731	-1207	-1208	-2837	376	3938	1629
chr1	235345563	ARID4B	ENST00000264183.3	1.67809088601168	3168	2671	2670	-1268	-1269	-2898	497	3938	1629
chr1	235345563	ARID4B	ENST00000349213.3	1.65552838902472	2912	2413	2412	-1268	-1269	-2898	499	3680	1629
chr1	235345563	ARID4B	ENST00000366603.2	1.67809088601168	3047	2671	2670	-1268	-1269	-2898	376	3938	1629
chr1	235345970	ARID4B	ENST00000264183.3	1.57476516882457	2761	2264	2263	-1675	-1676	-3305	497	3938	1629
chr1	235345970	ARID4B	ENST00000349213.3	1.54496060853029	2505	2006	2005	-1675	-1676	-3305	499	3680	1629
chr1	235345970	ARID4B	ENST00000366603.2	1.57476516882457	2640	2264	2263	-1675	-1676	-3305	376	3938	1629
chr1	235357470	ARID4B	ENST00000264183.3	1.5034272658035	2480	1983	1982	-1956	-1957	-3586	497	3938	1629
chr1	235357470	ARID4B	ENST00000349213.3	1.46862265688672	2224	1725	1724	-1956	-1957	-3586	499	3680	1629
chr1	235357470	ARID4B	ENST00000366603.2	1.5034272658035	2359	1983	1982	-1956	-1957	-3586	376	3938	1629
chr1	235505559	GGPS1	ENST00000282841.5	1.41528239202658	606	375	374	-528	-529	-2288	231	902	1759
chr1	235505559	GGPS1	ENST00000358966.2	1.41528239202658	458	375	374	-528	-529	-2281	83	902	1752
chr1	235505559	GGPS1	ENST00000391855.2	1.28744939271255	512	213	212	-528	-529	-894	299	740	365
chr1	235505559	GGPS1	ENST00000476121.1	1.41528239202658	1881	375	374	-528	-529	-821	1506	902	292
chr1	235505559	GGPS1	ENST00000488594.1	1.41528239202658	546	375	374	-528	-529	-849	171	902	320
chr1	235505712	GGPS1	ENST00000282841.5	1.58471760797342	759	528	527	-375	-376	-2135	231	902	1759
chr1	235505712	GGPS1	ENST00000358966.2	1.58471760797342	611	528	527	-375	-376	-2128	83	902	1752
chr1	235505712	GGPS1	ENST00000391855.2	1.49392712550607	665	366	365	-375	-376	-741	299	740	365
chr1	235505712	GGPS1	ENST00000476121.1	1.58471760797342	2034	528	527	-375	-376	-668	1506	902	292
chr1	235505712	GGPS1	ENST00000488594.1	1.58471760797342	699	528	527	-375	-376	-696	171	902	320
chr1	236189315	NID1	ENST00000264187.6	1.49813034188034	1947	1865	1864	-1879	-1880	-3916	82	3743	2036
chr1	236189315	NID1	ENST00000366595.3	1.5575485799701	1894	1865	1864	-1480	-1481	-3517	29	3344	2036
chr1	236646707	EDARADD	ENST00000359362.5	2.33465783664459	1589	1376	1375	758	757	-1507	213	617	2264
chr1	236647338	EDARADD	ENST00000359362.5	2.61324503311258	2220	2007	2006	1389	1388	-876	213	617	2264
chr1	236647684	EDARADD	ENST00000359362.5	2.76600441501104	2566	2353	2352	1735	1734	-530	213	617	2264
chr1	236712491	HEATR1	ENST00000366582.3	2.90195044807591	8260	8146	8145	1711	1710	-186	114	6434	1896
chr1	236713964	HEATR1	ENST00000366582.3	2.12546125461255	6787	6673	6672	238	237	-1659	114	6434	1896
chr1	237061077	MTR	ENST00000366577.5	2.02098784913997	4324	3931	3930	133	132	-6204	393	3797	6336
chr1	237061077	MTR	ENST00000535889.1	2.27142857142857	3799	3778	3777	133	132	-357	21	3644	489
chr1	237061373	MTR	ENST00000366577.5	2.06769764872968	4620	4227	4226	429	428	-5908	393	3797	6336
chr1	237061373	MTR	ENST00000535889.1	2.87551020408163	4095	4074	4073	429	428	-61	21	3644	489
chr1	237061478	MTR	ENST00000366577.5	2.08426700331387	4725	4332	4331	534	533	-5803	393	3797	6336
chr1	241797068	CHML	ENST00000366553.1	2.00606918875177	2164	2001	2000	30	29	-4913	163	1970	4942
chr1	241797821	CHML	ENST00000366553.1	1.63318112633181	1411	1248	1247	-723	-724	-5666	163	1970	4942
chr1	242023898	EXO1	ENST00000348581.5	1.32900432900433	1149	836	835	-1705	-1706	-2040	313	2540	334
chr1	242023898	EXO1	ENST00000366548.3	1.32900432900433	1428	836	835	-1705	-1706	-2044	592	2540	338
chr1	242023898	EXO1	ENST00000518483.1	1.34660033167496	1049	836	835	-1576	-1577	-1849	213	2411	272
chr1	242024782	EXO1	ENST00000348581.5	1.40102321920504	1332	1019	1018	-1522	-1523	-1857	313	2540	334
chr1	242024782	EXO1	ENST00000366548.3	1.40102321920504	1611	1019	1018	-1522	-1523	-1861	592	2540	338
chr1	242024782	EXO1	ENST00000518483.1	1.42247097844113	1232	1019	1018	-1393	-1394	-1666	213	2411	272
chr1	242035464	EXO1	ENST00000348581.5	1.55017709563164	1711	1398	1397	-1143	-1144	-1478	313	2540	334
chr1	242035464	EXO1	ENST00000366548.3	1.55017709563164	1990	1398	1397	-1143	-1144	-1482	592	2540	338
chr1	242035464	EXO1	ENST00000518483.1	1.57960199004975	1611	1398	1397	-1014	-1015	-1287	213	2411	272
chr1	242042077	EXO1	ENST00000348581.5	1.6064541519087	1854	1541	1540	-1000	-1001	-1335	313	2540	334
chr1	242042077	EXO1	ENST00000366548.3	1.6064541519087	2133	1541	1540	-1000	-1001	-1339	592	2540	338
chr1	242042077	EXO1	ENST00000518483.1	1.63888888888889	1754	1541	1540	-871	-872	-1144	213	2411	272
chr1	242052909	EXO1	ENST00000348581.5	2.02089552238806	2861	2548	2547	7	6	-328	313	2540	334
chr1	242052909	EXO1	ENST00000366548.3	2.02064896755162	3140	2548	2547	7	6	-332	592	2540	338
chr1	242052909	EXO1	ENST00000518483.1	2.49084249084249	2759	2546	2545	134	133	-139	213	2411	272
chr1	243665549	AKT3	ENST00000366539.1	2.86115892139989	4642	4442	4441	3002	3001	-484	200	1439	3485
chr1	244217672	ZBTB18	ENST00000358704.4	1.3734335839599	744	596	595	-1000	-1001	-3106	148	1595	2105
chr1	244218394	ZBTB18	ENST00000358704.4	1.82581453634085	1466	1318	1317	-278	-279	-2384	148	1595	2105
chr1	244218542	ZBTB18	ENST00000358704.4	1.91854636591479	1614	1466	1465	-130	-131	-2236	148	1595	2105
chr1	244572840	ADSS	ENST00000366535.3	2.04395604395604	1735	1419	1418	48	47	-1044	316	1370	1091
chr1	244869004	DESI2	ENST00000263831.7	1.82098765432099	609	399	398	-87	-88	-249	210	485	161
chr1	244869004	DESI2	ENST00000302550.11	1.85128205128205	876	498	497	-87	-88	-3331	378	584	3243
chr1	244869476	DESI2	ENST00000302550.11	2.11868064118372	1348	970	969	385	384	-2859	378	584	3243
chr1	245019322	HNRNPU	ENST00000283179.9	1.82768361581921	2214	2051	2050	-427	-428	-1489	163	2477	1061
chr1	245019322	HNRNPU	ENST00000444376.2	1.82362660057827	2228	1994	1993	-427	-428	-3711	234	2420	3283
chr1	245020971	HNRNPU	ENST00000283179.9	1.6226795803067	1706	1543	1542	-935	-936	-1997	163	2477	1061
chr1	245020971	HNRNPU	ENST00000444376.2	1.61379595208591	1720	1486	1485	-935	-936	-4219	234	2420	3283
chr1	245021532	HNRNPU	ENST00000283179.9	1.51452784503632	1438	1275	1274	-1203	-1204	-2265	163	2477	1061
chr1	245021532	HNRNPU	ENST00000444376.2	1.50309789343247	1452	1218	1217	-1203	-1204	-4487	234	2420	3283
chr1	245022092	HNRNPU	ENST00000283179.9	1.47175141242938	1332	1169	1168	-1309	-1310	-2371	163	2477	1061
chr1	245022092	HNRNPU	ENST00000444376.2	1.45931433292028	1346	1112	1111	-1309	-1310	-4593	234	2420	3283
chr1	245022626	HNRNPU	ENST00000283179.9	1.43099273607748	1231	1068	1067	-1410	-1411	-2472	163	2477	1061
chr1	245022626	HNRNPU	ENST00000444376.2	1.41759603469641	1245	1011	1010	-1410	-1411	-4694	234	2420	3283
chr1	245025797	HNRNPU	ENST00000283179.9	1.34019370460048	1006	843	842	-1635	-1636	-2697	163	2477	1061
chr1	245025797	HNRNPU	ENST00000444376.2	1.32465923172243	1020	786	785	-1635	-1636	-4919	234	2420	3283
chr1	245025945	HNRNPU	ENST00000283179.9	1.31436642453592	942	779	778	-1699	-1700	-2761	163	2477	1061
chr1	245025945	HNRNPU	ENST00000444376.2	1.29822387443205	956	722	721	-1699	-1700	-4983	234	2420	3283
chr1	245027108	HNRNPU	ENST00000283179.9	1.20258272800646	665	502	501	-1976	-1977	-3038	163	2477	1061
chr1	245027108	HNRNPU	ENST00000444376.2	1.20735233374639	736	502	501	-1919	-1920	-5203	234	2420	3283
chr1	245027428	HNRNPU	ENST00000283179.9	1.07344632768362	345	182	181	-2296	-2297	-3358	163	2477	1061
chr1	245027428	HNRNPU	ENST00000444376.2	1.07517554729451	416	182	181	-2239	-2240	-5523	234	2420	3283
chr1	245027482	HNRNPU	ENST00000283179.9	1.05165456012914	291	128	127	-2350	-2351	-3412	163	2477	1061
chr1	245027482	HNRNPU	ENST00000444376.2	1.05287071458075	362	128	127	-2293	-2294	-5577	234	2420	3283
chr1	245027612	HNRNPU	ENST00000283179.9	0.98780487804878	161	-2	-3	-2480	-2481	-3542	163	2477	1061
chr1	245027612	HNRNPU	ENST00000444376.2	0.991489361702128	232	-2	-3	-2423	-2424	-5707	234	2420	3283
chr1	246811178	CNST	ENST00000366512.3	1.90491626148028	2054	1675	1674	-176	-177	-367	379	1850	190
chr1	246811178	CNST	ENST00000366513.4	1.76905417814509	1943	1675	1674	-503	-504	-3182	268	2177	2678
chr1	247013430	AHCTF1	ENST00000326225.3	1.86482132396016	6001	5905	5904	-923	-924	-2631	96	6827	1707
chr1	247013430	AHCTF1	ENST00000366508.1	1.86634810309875	6119	5983	5982	-923	-924	-2631	136	6905	1707
chr1	247013430	AHCTF1	ENST00000391829.2	1.86428466402	6001	5878	5877	-923	-924	-2627	123	6800	1703
chr1	247264209	ZNF669	ENST00000343381.6	1.6179211469534	1034	862	861	-533	-534	-916	172	1394	382
chr1	247264209	ZNF669	ENST00000358785.4	2.25707547169811	973	801	800	327	326	-945	172	473	1271
chr1	247264209	ZNF669	ENST00000366501.1	2.89032258064516	678	600	599	414	413	-51	78	185	464
chr1	247264209	ZNF669	ENST00000448299.2	1.53122251539138	772	604	603	-533	-534	-945	168	1136	411
chr1	247319663	ZNF124	ENST00000340684.6	2.30827067669173	1213	1075	1074	205	204	-460	138	869	664
chr10	1086662	IDI1	ENST00000381344.3	2.3635652853792	1486	1320	1319	465	464	-814	166	854	1278
chr10	3179989	PITRM1	ENST00000224949.4	2.77740863787375	3382	3348	3347	234	233	-67	34	3113	300
chr10	3179989	PITRM1	ENST00000380989.2	2.77740863787375	3389	3351	3350	234	233	-67	38	3116	300
chr10	3179989	PITRM1	ENST00000380994.1	2.78787878787879	2515	2022	2021	234	233	-63	493	1787	296
chr10	3180083	PITRM1	ENST00000224949.4	2.46511627906977	3288	3254	3253	140	139	-161	34	3113	300
chr10	3180083	PITRM1	ENST00000380989.2	2.46511627906977	3295	3257	3256	140	139	-161	38	3116	300
chr10	3180083	PITRM1	ENST00000380994.1	2.47138047138047	2421	1928	1927	140	139	-157	493	1787	296
chr10	3180083	PITRM1	ENST00000451104.2	2.67632850241546	2962	2960	2959	140	139	-67	2	2819	206
chr10	3180147	PITRM1	ENST00000224949.4	2.25249169435216	3224	3190	3189	76	75	-225	34	3113	300
chr10	3180147	PITRM1	ENST00000380989.2	2.25249169435216	3231	3193	3192	76	75	-225	38	3116	300
chr10	3180147	PITRM1	ENST00000380994.1	2.25589225589226	2357	1864	1863	76	75	-221	493	1787	296
chr10	3180147	PITRM1	ENST00000451104.2	2.36714975845411	2898	2896	2895	76	75	-131	2	2819	206
chr10	3191924	PITRM1	ENST00000224949.4	1.56518946692357	1794	1760	1759	-1354	-1355	-1655	34	3113	300
chr10	3191924	PITRM1	ENST00000380989.2	1.5646454924607	1798	1760	1759	-1357	-1358	-1658	38	3116	300
chr10	3191924	PITRM1	ENST00000380994.1	1.2427293064877	927	434	433	-1354	-1355	-1651	493	1787	296
chr10	3191924	PITRM1	ENST00000451104.2	1.59007092198582	1666	1664	1663	-1156	-1157	-1363	2	2819	206
chr10	3819778	KLF6	ENST00000497571.1	2.55122777307367	3065	2805	2804	1953	1952	-1590	260	851	3542
chr10	3819778	KLF6	ENST00000542957.1	2.55314960629921	2947	2681	2680	1967	1966	-1589	266	713	3555
chr10	3824275	KLF6	ENST00000469435.1	1.27659574468085	412	234	233	-612	-613	-1756	178	845	1143
chr10	3824275	KLF6	ENST00000497571.1	1.27464788732394	494	234	233	-618	-619	-4161	260	851	3542
chr10	3824275	KLF6	ENST00000542957.1	1.32773109243697	500	234	233	-480	-481	-4036	266	713	3555
chr10	5498877	NET1	ENST00000355029.4	1.95533221663875	1852	1711	1710	-80	-81	-1549	141	1790	1468
chr10	5498877	NET1	ENST00000380359.3	1.95089011663597	1703	1549	1548	-80	-81	-1549	154	1628	1468
chr10	5498877	NET1	ENST00000542715.1	1.93589743589744	1634	1168	1167	-80	-81	-381	466	1247	300
chr10	5790910	FAM208B	ENST00000328090.5	1.75771287535993	6150	5526	5525	-1767	-1768	-2475	624	7292	707
chr10	5790996	FAM208B	ENST00000328090.5	1.76950500479912	6236	5612	5611	-1681	-1682	-2389	624	7292	707
chr10	5791154	FAM208B	ENST00000328090.5	1.79116961469903	6394	5770	5769	-1523	-1524	-2231	624	7292	707
chr10	5791682	FAM208B	ENST00000328090.5	1.86356780474428	6922	6298	6297	-995	-996	-1703	624	7292	707
chr10	5791875	FAM208B	ENST00000328090.5	1.89003153709036	7115	6491	6490	-802	-803	-1510	624	7292	707
chr10	5807553	GDI2	ENST00000380191.4	2.53128991060026	2044	1754	1753	416	415	-367	290	1337	782
chr10	5807940	GDI2	ENST00000380132.4	2.34117647058824	1623	1379	1378	29	28	-56	244	1349	84
chr10	5807940	GDI2	ENST00000380181.3	2.55769230769231	1384	1232	1231	29	28	-23	152	1202	51
chr10	5807940	GDI2	ENST00000380191.4	2.03703703703704	1657	1367	1366	29	28	-754	290	1337	782
chr10	5827224	GDI2	ENST00000380132.4	1.45333333333333	856	612	611	-738	-739	-823	244	1349	84
chr10	5827224	GDI2	ENST00000380181.3	1.38653366583541	617	465	464	-738	-739	-790	152	1202	51
chr10	5827224	GDI2	ENST00000380191.4	1.44843049327354	890	600	599	-738	-739	-1521	290	1337	782
chr10	5948105	FBXO18	ENST00000362091.4	1.08397190293742	377	263	262	-2869	-2870	-3182	114	3131	312
chr10	5948105	FBXO18	ENST00000379999.5	1.12663622526636	519	416	415	-2869	-2870	-3182	103	3284	312
chr10	5948105	FBXO18	ENST00000397269.3	0.252927400468384	431	-1276	-1277	-2920	-2921	-3226	1707	1643	305
chr10	5979333	FBXO18	ENST00000362091.4	2.28753993610224	3336	3222	3221	90	89	-223	114	3131	312
chr10	5979333	FBXO18	ENST00000379999.5	2.28753993610224	3478	3375	3374	90	89	-223	103	3284	312
chr10	5979333	FBXO18	ENST00000397269.3	2.29411764705882	3441	1734	1733	90	89	-216	1707	1643	305
